label,sample,gp_to_fixed,start_to_end,uncertainty,linear_target_gain,linear_damage,linear_increased,mlp_target_gain,mlp_damage,mlp_increased
1,2132,-0.047510586864731794,0.5662302930330683,0.09845133880304417,1.0,0.016237812923564854,1.0,4.7613552625783575e-08,0.06376512615800323,1.0
1,2135,0.011074397773267776,0.20844263713212197,0.14360588875253824,0.0,0.016090590676548278,0.0,4.924858529505548e-10,0.0443537659865767,1.0
1,2148,-0.2412186483847361,0.1697476358208572,0.12676278170197067,0.0,0.0003183238042860359,0.0,-6.432601566068034e-07,0.16865407925827738,0.0
1,2156,0.1504030016438645,0.48398716752000304,0.07991830814608199,0.0,0.736044018169808,0.0,4.0764780353394836e-05,0.4231898474629226,1.0
1,2205,-0.07477858137303647,0.37094590190827426,0.09541510405087551,0.0,0.012008603090197245,0.0,9.265428389842386e-30,0.019835836011362185,1.0
1,2211,-0.13396444582239567,-0.34646893216856656,0.0999070092744491,0.0,1.7234657390119423e-07,0.0,-3.000805192726078e-15,0.24311085663913118,0.0
1,2263,0.3810121997799514,0.1525548114928234,0.12132404419346936,0.0,0.43686174945031103,0.0,0.010878809254662775,0.2238019870992083,1.0
1,2278,-0.1732293921922832,0.42894774546389447,0.04065203126432977,5.362274939650574e-220,0.035491994293826046,1.0,-1.420565331313403e-06,0.04682837904838755,0.0
1,2297,0.03951607641627823,-0.06157285776960836,0.1392636249908752,0.0,3.935169098912006e-07,0.0,4.476056632696431e-15,0.17666414827351173,1.0
1,2298,0.09400951096540093,0.11286684275753969,0.09255516676949224,1.173219212258124e-149,0.2608964645897231,1.0,4.3079428597025916e-10,0.07565141853132035,1.0
1,2308,0.07897169843895602,0.3487728524492333,0.09885575019004196,6.465326469386136e-183,0.03418391346009374,1.0,-1.3599823554179631e-05,0.05866548497156948,0.0
1,2324,-0.25876551953059745,-0.28968622995034465,0.12204444669370643,0.0,0.3897642220912405,0.0,-7.617375253589485e-26,0.04552852158644177,0.0
1,2329,0.156884170814545,0.1888611747094248,0.10170630511493695,0.0,0.34394868393070666,0.0,5.356741120221693e-05,0.14872814450311997,1.0
1,2335,-0.11683157208424708,0.17756640259892686,0.09880893889225094,0.0,0.11865722130403289,0.0,0.00010047973601048272,0.25046932274262723,1.0
1,2342,0.25155790726204974,0.21101782917555792,0.09206814019392327,0.0,0.42957233244571436,0.0,0.004003695051650142,0.25860748986426474,1.0
1,2371,0.2118206365089429,0.3458890976997674,0.07722475698355236,0.0,0.4835666596066897,0.0,1.1006623803075147e-07,0.1689014132524364,1.0
1,2385,-0.46945661593506743,-0.2989862670553419,0.11272402903237308,0.0,0.1771263023502152,0.0,1.3235012971316242e-57,0.002654161883585804,1.0
1,2419,-0.2757649918249027,-0.1495165551187615,0.1276097337042972,0.0,0.32758613760058775,0.0,2.348290614944755e-22,0.1082727692565928,1.0
1,2421,0.31464409817920946,0.7621036045648932,0.11371833814421216,0.0,0.20308858754119957,0.0,3.603947756065114e-38,0.14116944103276158,1.0
1,2426,0.45108592801477165,0.8022089530484094,0.10211445802027781,0.0,0.249635984184244,0.0,2.920560103397702e-07,0.19909415188030793,1.0
1,2442,0.07624241104052272,0.4063610797861343,0.1022510030500347,0.0,0.0,0.0,4.243117941068752e-15,0.07290301670947924,1.0
1,2449,0.49229235857546305,0.7280158270123719,0.12926907971232754,-3.8503903963868814e-113,0.06745157953491238,0.0,0.26111261148630543,0.4554997885842685,1.0
1,2488,-0.168648073580968,-0.017981174784329965,0.10818530454819845,0.0,0.18890081671003373,0.0,8.28900028769695e-06,0.12967224188976378,1.0
1,2499,0.2451561364722823,0.6497022877949081,0.1043706812881121,0.0,0.04929577148180414,0.0,2.0535179932083958e-05,0.0,1.0
