label,sample,beta,mean_path_uncertainty,final_uncertainty,linear_target_gain,mlp_target_gain,linear_damage,mlp_damage
4,173,0.0,0.08194638761362025,0.08704638713850509,0.0,-2.5322011364003533e-20,0.0036987367272809093,0.015293203856308044
4,173,0.5,0.03724887692423008,0.02661529150084156,0.0,-2.4794851036647888e-20,0.003701119152212862,0.02587281812174566
4,191,0.0,0.08655911241143097,0.08705575378920549,0.0,1.2235861716201256e-26,0.46510015034587227,0.12123649247710697
4,191,0.5,0.050999573339775985,0.027130904159857142,0.0,2.187433736253652e-27,0.49356306032296055,0.010245384139180965
4,235,0.0,0.08692366579050664,0.0870557646793499,0.0,-1.870004002265238e-19,0.0,0.0
4,235,0.5,0.08692037793667114,0.08705576409796739,0.0,-1.8705729666523748e-19,0.0,0.0
4,260,0.0,0.08356207529447215,0.08705416968946844,0.0,-1.1163799272417683e-14,0.013087385461610257,0.022324378653561516
4,260,0.5,0.03526407328248538,0.027287520226358015,0.0,1.4446525379293325e-13,0.269928889948599,0.060206701788671324
4,279,0.0,0.08666747931322548,0.08705575178602686,0.0,3.5394941607162856e-22,0.0,0.01846354163657611
4,279,0.5,0.08652252789729793,0.08705568946605799,0.0,1.3791920757810173e-22,0.0,0.01783372359655519
4,300,0.0,0.08689783516750282,0.08696031149257086,0.0,6.829667083621397e-08,0.4991515808940223,0.14958169536013705
4,300,0.5,0.086851999966433,0.08686509576026673,1.4014983586364088e-301,2.1823193516513812e-07,0.49899247319327694,0.14859029892128156
4,311,0.0,0.0756246707280325,0.04184407698917316,0.0,7.760349491222044e-05,0.07028379541348295,0.10481578088150649
4,311,0.5,0.07552053229960616,0.04159478909515952,0.0,7.876897696912404e-05,0.07074672879809418,0.10477279795255619
4,314,0.0,0.08652034665491037,0.0870557443812036,0.0,-5.294639884337602e-21,0.00015734811476326074,0.41060764934069455
4,314,0.5,0.0520992233831252,0.026910353527993234,0.0,2.0635671501055117e-22,0.00012695675431945164,0.079826028707639
4,324,0.0,0.07428071448524301,0.05392058396646686,-3.169485822877982e-89,-1.86303867059791e-06,0.002508667586876012,0.16770399889766044
4,324,0.5,0.0727848235619891,0.052172294340845735,-3.169485822877982e-89,-2.2968332886898772e-06,0.002422339711538657,0.16787262502548553
4,328,0.0,0.08676033818977975,0.08705569584208189,3.520148061376125e-201,1.9909970423396776e-11,0.30576648428176467,0.2643628217578162
4,328,0.5,0.0866739588023033,0.08705561340607704,1.0409660583958963e-216,9.40615894188159e-12,0.24472565594884582,0.25751273704979566
4,343,0.0,0.08688536893084543,0.0870557695362364,0.0,-2.922187459199449e-19,2.607059034349463e-07,0.07455470809703488
4,343,0.5,0.08686750995592422,0.08705576827878576,0.0,-2.91952385547289e-19,2.6175306803845756e-07,0.08179452273038024
4,364,0.0,0.0826740936953526,0.07228013540519203,0.0,5.282686896572341e-16,0.007701895906194911,0.030255888658095864
4,364,0.5,0.08190597953395949,0.07014985885417677,0.0,6.308106248720161e-16,0.008679838531300277,0.03062800333655047
4,368,0.0,0.07978812410442651,0.08703359464362954,0.0,-1.3319362162653924e-20,4.227576105907436e-06,0.027344356983462215
4,368,0.5,0.03417650315779725,0.02692263882979413,0.0,5.780910137464116e-20,6.895987458221953e-05,0.0
4,391,0.0,0.08493704561367875,0.0870551553137623,0.0,-5.967050282841705e-32,0.010033706499063488,0.279626495349574
4,391,0.5,0.04535517360552811,0.026990911213114605,0.0,-5.905657135097522e-32,0.0,0.10216192912484223
4,428,0.0,0.08618524093382268,0.08705533402427527,0.0,-4.617079137393383e-15,0.0,0.07757583378148526
4,428,0.5,0.08556272626870086,0.08704604978806577,0.0,-4.617079186457216e-15,0.0,0.031283680127174474
4,436,0.0,0.08563787657766782,0.08705539058498635,0.0,-2.1035764968568988e-20,1.7356689777736515e-06,0.0
4,436,0.5,0.047545853374970075,0.027304972719466983,0.0,6.814067578814325e-18,7.281039640854027e-06,0.014586802648497973
4,447,0.0,0.08166395586839764,0.08704547399019988,0.0,-7.0419916176201e-14,2.770261476410397e-05,0.006082153198211412
4,447,0.5,0.03455196586415991,0.02717978505639712,0.0,-7.041690782405213e-14,2.768830542645053e-05,0.005202722262941293
4,473,0.0,0.08645919091378992,0.08705570647742775,0.0,-2.6134083488002395e-15,0.0,0.04401820721153604
4,473,0.5,0.05332185183857192,0.027399029256250186,0.0,-2.6133883883746558e-15,0.06302931906861581,0.04457599843865262
4,528,0.0,0.08679663572591235,0.08705572622191307,0.0,-8.805765147067015e-16,0.0,0.0
4,528,0.5,0.0867469814001524,0.08705571038766519,0.0,-8.805764968467721e-16,0.0,0.0
4,530,0.0,0.08315946959472958,0.08705261917144104,0.0,-1.8687538890030895e-14,0.0,0.015428043238585265
4,530,0.5,0.035391163511604186,0.02673735372677615,0.0,-1.8719228957746642e-14,0.0,0.0
4,572,0.0,0.08701678497968846,0.08705577136386557,0.0,-3.6088879552467315e-26,0.02896382016457905,0.03822073411810948
4,572,0.5,0.08701640981836738,0.08705577132395838,0.0,-3.608887955502772e-26,0.027347228130575066,0.038089772147007345
4,622,0.0,0.08668434693131147,0.08705570837263368,1.0,-3.8686277856903015e-11,0.399771295049131,0.15894522789331436
4,622,0.5,0.05272100623862877,0.026817901231469942,0.0,-2.37953884824369e-11,0.40687299528876403,0.14498592297701557
4,630,0.0,0.08609772859490819,0.08705572090752192,0.0,-1.1592809630799514e-12,0.4988457407608034,0.11430289154024886
4,630,0.5,0.04639990957581056,0.026957858483623327,0.0,-1.159279189514117e-12,0.4962578825111616,0.015532928293178372
4,631,0.0,0.0868481202849872,0.08705574584162823,0.0,-2.6839591283177254e-23,0.0,0.005394640166429456
4,631,0.5,0.0868123192459188,0.08705573917522856,0.0,-2.6839591283177254e-23,1.5034478986079667e-08,0.005536660555721529
4,636,0.0,0.0870376808773898,0.08705577313538121,0.0,1.4371958981644598e-26,0.023485704309967936,0.04637143588550752
4,636,0.5,0.08703692749635365,0.0870557731313112,0.0,1.333010284395885e-26,0.02612756964460594,0.046027493574781086
4,638,0.0,0.0856421218810559,0.08705534329468997,0.0,-1.0466930967835481e-14,2.0363700087178138e-05,0.04447081412364985
4,638,0.5,0.04458030075484137,0.027410081899829453,0.0,-1.0466930923957848e-14,1.0440287351531907e-05,0.014602586007359086
4,658,0.0,0.08703625719267487,0.08705577271022366,0.0,-3.6498991065480247e-09,0.002289955228242213,0.0
4,658,0.5,0.08703612436895941,0.08705577271709294,0.0,-3.653882001021138e-09,0.002322182656189997,0.0
4,663,0.0,0.08644408393369611,0.08646082067103994,0.0,9.957683174261805e-15,0.03391865666474447,0.14298875170079872
4,663,0.5,0.08553624108432804,0.08280473730782892,0.0,3.1228290099670197e-12,0.0254454818232715,0.1963095316391834
4,668,0.0,0.08530322726906432,0.08705414527746225,0.0,-6.687889390383294e-24,0.48637793572638716,0.3529851036083101
4,668,0.5,0.046792575363690976,0.026528155389047098,0.0,2.080371657241623e-23,0.11134251883508023,0.33258212630386824
4,672,0.0,0.08701987030536538,0.08704532563681674,5.161593058095753e-305,0.00012221688230958054,0.17112977617531613,0.003312319570242195
4,672,0.5,0.08701934235193692,0.08704485081348397,4.97455809310633e-305,0.00011893004729212015,0.16940202386070247,0.0032316185033903766
4,673,0.0,0.0863609924021562,0.08705552754514584,0.0,-2.038143438996585e-23,6.676491700241808e-09,0.49935631506227496
4,673,0.5,0.06807292113480269,0.027941604226943924,0.0,1.167833389013662e-20,1.2424400841850613e-36,0.49969115589801727
4,704,0.0,0.08539223741300853,0.08165352413087523,0.0,-9.145461695930197e-06,0.25012615030834706,0.04842171231784142
4,704,0.5,0.0850613419247994,0.08088586943163009,0.0,-9.15503899419591e-06,0.25012615030834706,0.04852599069957961
4,788,0.0,0.08695164931027906,0.08705577141854394,0.0,-5.232859426316486e-19,0.0,0.025248086015224144
4,788,0.5,0.08694925529699843,0.0870557712691558,0.0,-5.232892184784597e-19,0.0,0.024998495297497054
4,789,0.0,0.07975428863481565,0.07262233635741272,0.0,1.9800912181732502e-08,0.0599102188939693,0.21106152130091313
4,789,0.5,0.078123502906697,0.07104987699376726,0.0,5.829687374936671e-08,0.06945885229251864,0.21527875027246962
4,790,0.0,0.08693738883567155,0.08705576710768964,0.0,-6.417459987286803e-29,0.004810042399835854,0.29505517722634145
4,790,0.5,0.08691272346900838,0.08705576368647536,0.0,-6.417514131096237e-29,0.004864045742990472,0.29644396193940026
4,792,0.0,0.08687186879236648,0.08699491572113444,0.0,-8.722668239853805e-12,0.4501461193532425,0.29744594191057755
4,792,0.5,0.08684634842509013,0.08694129752225963,0.0,-8.720883506063041e-12,0.43295239897266535,0.30768080592710045
4,810,0.0,0.0814780534591755,0.08703184398515887,0.0,-1.0831934753591683e-16,0.00011981842862920613,0.1988147232544163
4,810,0.5,0.03579046918959906,0.026835498771825787,0.0,-1.0831895687445521e-16,0.00011755258721204577,0.10476009380629375
4,885,0.0,0.08327661988567164,0.08704925696515314,0.0,-2.6352925053340327e-15,0.276909712646887,0.171150479817045
4,885,0.5,0.03933780301814959,0.026934940963777673,0.0,-2.6352785562003445e-15,0.0015787577044442669,0.15342422685012175
4,886,0.0,0.0870345019089866,0.08695262406623698,0.0,2.3064965839843733e-14,0.4853122708832205,0.38620265074547677
4,886,0.5,0.08703183712577137,0.08693230386475354,0.0,3.509895719729197e-14,0.4844867729357619,0.3827000968626446
4,917,0.0,0.08547696749679812,0.08705551316152609,0.0,-6.603314238941098e-15,0.0,0.034111409791868275
4,917,0.5,0.042512019640049276,0.027262848595791502,0.0,-6.490263153015846e-15,5.0381618901917946e-05,0.06171770049637443
4,985,0.0,0.08618800042916178,0.08456382227780233,0.0,2.1653596581490603e-08,0.055691893867817956,0.129830959488794
4,985,0.5,0.08556809417595534,0.08246489180370713,0.0,2.1421923414215106e-08,0.11038256984605006,0.1315566545683965
4,993,0.0,0.08689233822227181,0.08677621426311148,0.0,1.035801403418816e-11,0.4974725211193956,0.020359814160139433
4,993,0.5,0.08671861271732759,0.0861334325667083,0.0,5.113529671929607e-11,0.496862610472143,0.03276617591710812
4,1052,0.0,0.08488900303587522,0.08705495377512616,0.0,-3.58097366253322e-15,2.6778196917382062e-05,0.005728007064792272
4,1052,0.5,0.04196308141856111,0.02727121230712688,0.0,-3.578231120834663e-15,2.8161133040592076e-05,0.005160711803313553
4,1062,0.0,0.07871114114974846,0.059089349939809,0.0,3.1980894386860646e-08,0.29071018753667077,0.14974404608469893
4,1062,0.5,0.07836215015131112,0.058355471503755064,0.0,3.40055673941931e-08,0.2922415460785157,0.15057408371150705
4,1084,0.0,0.08701517854853519,0.08705577274053207,0.0,-5.763301021657888e-23,0.0,0.0007552396124070192
4,1084,0.5,0.0870133825720347,0.08705577273928285,0.0,-5.763301021675487e-23,0.0,0.0007757842675110444
5,87,0.0,0.42432382523089507,0.4420310062838872,2.672325747596703e-07,0.004050748691418558,0.5001722803747903,0.21345410480200067
5,87,0.5,0.42378692998318973,0.4408297914353474,4.23694796659737e-07,0.005018499746602355,0.5002360801784209,0.22248999591772795
5,328,0.0,0.4213004267365655,0.42899646804874275,0.9621837029163309,0.6336633074856284,0.99712049505974,0.3542041297903758
5,328,0.5,0.42082664785976676,0.4280020539007808,0.9621836901620627,0.6338965723048993,0.9970805609108773,0.35328114470164673
5,391,0.0,0.4314955923932051,0.4489555836297848,1.2904338512608058e-07,0.0010106916888799884,0.8934245215515634,0.34504940461757916
5,391,0.5,0.43103087172881865,0.4479679324298129,1.8409950939664277e-07,0.001183271038837936,0.8955811439601481,0.346293421482991
5,638,0.0,0.41778743841355953,0.42649776229366965,0.9946273345393893,0.8839811541730067,0.49399777160394265,0.3213873819317101
5,638,0.5,0.4173681113777283,0.4255570202750929,0.994819134279789,0.8849532103256681,0.4941584818359294,0.323816878286874
5,658,0.0,0.43074588955067245,0.43847341901485903,0.7173657202860078,0.5537163786875181,0.4721954190245375,0.22943454421639825
5,658,0.5,0.4301635104578449,0.43728539351891443,0.7173657045457589,0.553249476290427,0.47182680131079485,0.23026372277916965
5,673,0.0,0.4101064164749081,0.4170134888813235,0.9586360768462853,0.8845146913185536,6.609225795479311e-09,0.5070887008499704
5,673,0.5,0.4098773381620049,0.4164866066386377,0.9586360768411967,0.8839910248504134,6.590840383426952e-09,0.5067356331076819
5,789,0.0,0.40751893531108246,0.4160204346437447,0.9999615474333384,0.0754999590583102,0.49233808866692763,0.3054532573968184
5,789,0.5,0.4073860173148022,0.4156775037259201,0.9999615455294868,0.07681989790628307,0.49255016345968733,0.30592224136823964
5,1220,0.0,0.41697655730783256,0.42470677364112647,0.9924620841449832,0.7551683272174581,0.4997841915273058,0.2806540849235049
5,1220,0.5,0.41667185075798047,0.4240622300378046,0.9924620841196696,0.754612748214396,0.4997742649794421,0.2810899678638754
5,1524,0.0,0.4321749658147932,0.44935312160654944,2.660110302915335e-08,0.0002355776234018855,0.8817013636164284,0.33721803631388364
5,1524,0.5,0.43162823580211074,0.4482417180474139,4.219856469810511e-08,0.00028827225621535623,0.8807114218961956,0.3374109970620299
5,2973,0.0,0.4289210703197713,0.4462738035628251,3.256731804826203e-07,0.003518869456436452,0.8026828204130668,0.3946570247585509
5,2973,0.5,0.42852445425298635,0.4454079792794008,5.301857490555102e-07,0.003966574074424629,0.8043410533167659,0.3959017598379563
5,3068,0.0,0.4163774119119491,0.4237510490510036,0.29127956100281627,-0.02774106112176067,0.2630935337558936,0.27360428785391766
5,3068,0.5,0.41603505393178286,0.4230356230887274,0.29127954447786386,-0.02753533469067293,0.27172899458808575,0.2737244012169621
5,3133,0.0,0.42324395641956136,0.44047798679491756,1.8074537622106603e-06,0.01309433074065353,0.5,0.41071551715200166
5,3133,0.5,0.4228034987562863,0.4394915529652069,2.4575106801168177e-06,0.014862005388160996,0.5,0.41312446331209246
5,3283,0.0,0.4135382750351646,0.431797601171248,1.205810047792105e-05,0.009237035680608456,0.6977009852948145,0.19258020094323453
5,3283,0.5,0.4133890912952628,0.4313742402578285,1.3628921623962121e-05,0.01001412655130694,0.6850590003075918,0.19899306696025604
5,3703,0.0,0.40910294949663856,0.4175608983966471,0.9996419455067828,0.3752574858094583,0.49915582710059947,0.4014810767548723
5,3703,0.5,0.4089337574313372,0.41716539137470243,0.9996419452682287,0.37529160212798107,0.4991630123842938,0.4024531117497292
5,3939,0.0,0.41275167087556713,0.4202605106177909,0.9422949301632703,0.7992377824049876,0.5738816249652245,0.49535781860567246
5,3939,0.5,0.4125236107174875,0.4196906431194725,0.9448044409536008,0.8005007593992723,0.5781609593534109,0.49535723373385887
5,4473,0.0,0.41274757827332953,0.42016914581026404,0.9996958331725406,0.381772271504736,0.4960663738931103,0.253791050322593
5,4473,0.5,0.4124987325817366,0.4196181055328117,0.9996958328919675,0.38166428165879396,0.49618426716667957,0.2541679651618287
7,24,0.0,0.11405956144874935,0.1209661807448052,0.0,-7.070914184472495e-36,0.0007882419029257828,0.0931889686267325
7,24,0.5,0.04295015182734708,0.0038168218558683287,0.0,2.153004317229462e-36,0.0007882084843037237,0.09285487817824846
7,58,0.0,0.08805725867705255,0.049805251278420164,6.23896332271886e-60,-1.2719800824812663e-07,0.46640101522803157,0.13300897903234027
7,58,0.5,0.08589011424886797,0.046452922685542165,1.2598910313792297e-69,-1.0096100758856225e-07,0.4680975909638782,0.13325834116709365
7,62,0.0,0.10129339164293313,0.0724226940841835,0.0,7.724338625891785e-05,0.006679544779422453,0.10260401365191468
7,62,0.5,0.10007641094052394,0.07080222453405145,0.0,8.589741656118403e-05,0.006133389069269357,0.10273780682929995
7,72,0.0,0.11288955658452873,0.11044833657282034,0.0,9.010983909534911e-06,2.559387762279819e-07,0.1247424500309458
7,72,0.5,0.10709955755312574,0.10473873846788923,0.0,9.15514572031657e-06,7.028194964342482e-07,0.13384676887349511
7,87,0.0,0.09586209963003336,0.10232484616975782,0.0,1.2189376906183165e-06,2.505336222369259e-07,0.018708127776015437
7,87,0.5,0.07819552452788396,0.09036397814755762,0.0,2.6508764385603358e-06,0.5000001170929715,0.021021002625257634
7,173,0.0,0.08407321793553878,0.09704268273217223,0.0,6.260628181012504e-27,0.00243871118830516,0.09701956776632276
7,173,0.5,0.031433081867369234,0.0018335887675677252,0.0,-9.783733327799048e-29,0.003643820068877297,0.030865487723045648
7,191,0.0,0.11737864942501387,0.12104697041185067,0.0,-1.8253684282463462e-23,0.47470825061323424,0.1156492854749097
7,191,0.5,0.04350918205886949,0.0033935245017104793,0.0,-1.4844956211087808e-23,0.4935619920270883,0.0102858345146232
7,235,0.0,0.11850251766396183,0.12103681109874159,0.0,-2.419474143848528e-27,0.0,0.0
7,235,0.5,0.10572416444609861,0.08032653179023751,0.0,-2.4194740993396888e-27,0.0,0.0005433230679017798
7,260,0.0,0.10722403515026874,0.11953850887132929,0.0,-5.872090152396455e-08,0.2763991745311478,0.11245697217998912
7,260,0.5,0.020048003985906362,0.004505285103531582,0.0,7.074972865603795e-07,0.24737053435829098,0.056848721706327154
7,279,0.0,0.114099296874434,0.11527601197415598,0.0,4.4409682694555736e-23,0.00041836932814076633,0.07281139142728713
7,279,0.5,0.10351856300084643,0.11304543885920351,0.0,1.2754330250525083e-24,0.00030820718740126596,0.06338094907740055
7,300,0.0,0.11491106707730418,0.1089964068488462,0.0,1.3121373711610688e-08,0.4929259654428829,0.18055117809182533
7,300,0.5,0.11290621936118816,0.10550106949796731,0.0,2.014766401092059e-08,0.49105880281054404,0.17589008413911938
7,311,0.0,0.11483267225550495,0.11324066929876946,0.0,-0.0018626237533354837,0.008265313702024622,0.11101730806189769
7,311,0.5,0.10811811074446029,0.10549323204784805,0.0,-0.0018616957375422233,0.008411949665911037,0.1066123938522841
7,314,0.0,0.08845901185773021,0.04324245755226273,0.0,3.952562122445501e-08,0.007946815047865374,0.3160049585509351
7,314,0.5,0.08694655757183659,0.04063475242662979,0.0,3.8941669966806896e-08,0.008086228733895084,0.3122170554163754
7,324,0.0,0.09207233070727688,0.08922824340435914,1.8227644572577322e-290,-0.00401470068310783,0.48644961400946835,0.3422766721195296
7,324,0.5,0.08876389386286522,0.08767118212176499,7.399982508031008e-302,-0.00403726805213467,0.48063760321296933,0.33741615992088914
7,328,0.0,0.11718042137584223,0.12101070925491413,1.60058748988355e-158,-9.932828733457245e-12,0.3620728582716424,0.22091846226836556
7,328,0.5,0.07355058125638667,0.015066573867286813,0.0,1.9178751484982955e-11,0.5,0.11424193782214004
7,343,0.0,0.11900436238914873,0.12106126511465798,0.0,-1.344083189531595e-23,2.6232538389640165e-07,0.08345688821908989
7,343,0.5,0.0625936630365628,0.004447389220827603,0.0,8.236016306706435e-23,5.7695209124131175e-06,0.0012157649188597186
7,364,0.0,0.11405219818487888,0.12082621888581692,0.0,2.741590062187545e-11,0.07232608950797592,0.03647676213662754
7,364,0.5,0.05502391666791426,0.004780599609486932,0.0,2.8629545397728108e-11,0.21591939592721746,0.029516850569209552
7,368,0.0,0.09629688833616241,0.11976397188475449,0.0,1.6835476215743268e-55,6.6709855540276896e-06,0.033817407834651814
7,368,0.5,0.01761313606549892,0.0037949691332954606,0.0,3.440168646619486e-44,5.9262548935457016e-05,0.0
7,391,0.0,0.09717364726085907,0.0976389501588926,0.0,5.397397305560115e-08,0.0,0.22629160168863804
7,391,0.5,0.08242902651402279,0.08921595604607252,0.0,2.9014123880195942e-08,0.0,0.19970680696331383
7,436,0.0,0.11167947763967494,0.12084367902586574,0.0,-3.1185703689078446e-23,1.735596910093817e-06,0.014455118321072463
7,436,0.5,0.037229844606010205,0.004373697215850371,0.0,-2.221838221737272e-23,7.811921765547891e-06,0.014419682291002073
7,447,0.0,0.10212799737000373,0.12044573294047321,0.0,-2.3330236271227596e-28,2.770185213956258e-05,0.006017968383884713
7,447,0.5,0.017375426412325357,0.002655954871573176,0.0,-2.333023622029512e-28,2.7685974412737066e-05,0.005168495635341913
7,473,0.0,0.11627218981472325,0.12102395822956485,0.0,-9.273424184847873e-16,0.0,0.029088058064617894
7,473,0.5,0.04490125233032797,0.0031573154583115514,0.0,-9.130747794981878e-16,0.06397452050082464,0.05047622683291539
7,528,0.0,0.11709109143565256,0.12057047243148522,0.0,8.581561484986132e-31,0.0,0.0
7,528,0.5,0.07744351320717849,0.01993078445266542,0.0,-1.9101826837548578e-38,0.0,0.010450479419057468
7,530,0.0,0.10175356117119701,0.1163812789119632,0.0,3.6755142384866143e-17,0.0,0.0
7,530,0.5,0.019893411723684824,0.002416273481647607,0.0,-4.702682740778962e-18,0.0,0.0
7,572,0.0,0.11992326321054929,0.12106320816039741,0.0,2.98332306509803e-55,0.00036801425854495937,0.021593706708752873
7,572,0.5,0.11960215403306729,0.1210563555946801,0.0,1.1639920142259804e-56,6.48055559512141e-07,0.010489630860271049
7,622,0.0,0.1162820972355262,0.12098531900152791,0.0,6.408514933302079e-11,0.41287388135350767,0.17561049873130932
7,622,0.5,0.04965603893112836,0.001324100464710978,0.0,6.074622540013687e-10,0.4068755446381936,0.14471704348272513
7,630,0.0,0.11578634788994169,0.12104308327406237,0.0,-1.5378355167321614e-19,0.49888311557509757,0.1400682825797927
7,630,0.5,0.04086775083552217,0.005370297249510235,0.0,-1.4849926417845671e-19,0.49629649722264724,0.018469990581334195
7,631,0.0,0.11812348554468119,0.12104393444587866,0.0,-4.173442999278533e-27,4.383985616303274e-08,0.005707138312642886
7,631,0.5,0.0643313860283435,0.0031385684797359736,0.0,-4.162767498899572e-27,2.196480036061929e-08,0.003794636629898401
7,636,0.0,0.12052323031402323,0.12106680909976004,0.0,-1.2314915062211918e-24,1.4426440821224684e-05,0.0
7,636,0.5,0.12016239616626158,0.1210608971122891,0.0,-1.5401109765879493e-24,9.860220856472424e-06,0.0
7,638,0.0,0.0976778839401057,0.0941195218998665,0.0,0.003365818273130595,0.044513740975805294,0.06635690822881057
7,638,0.5,0.09516779740069133,0.09340486508269229,0.0,0.0036750014001928726,0.041843089976338455,0.06454123045096866
7,658,0.0,0.11949102556219124,0.11851133577759913,0.0,6.980574150003675e-05,0.08090001839809247,0.04654543193600469
7,658,0.5,0.11892967885466987,0.11738890654058846,0.0,9.552371538701409e-05,0.0841700385633028,0.04804099463650868
7,663,0.0,0.08742266146055203,0.07063273103623442,0.0,0.0009381790327786039,0.07737323733942303,0.22988615788217553
7,663,0.5,0.08654980519057423,0.06842167482973176,0.0,0.0008329665589750885,0.07613653001816689,0.2286164936366218
7,668,0.0,0.1082252569109592,0.12056318027261687,0.0,-1.0504441572010621e-38,0.374635652705058,0.3487278060167412
7,668,0.5,0.03672368446766977,0.003152379850879465,0.0,-1.0504441395510111e-38,0.03069292838196841,0.27028851929004694
7,672,0.0,0.11648699729273035,0.1120851706075868,3.1883351730452123e-285,0.009813846267030213,0.32280173368205994,0.0
7,672,0.5,0.11565096531205689,0.11134943540386803,9.179096998011742e-299,0.008712300687609384,0.305754469899258,0.0
7,673,0.0,0.08871629413603613,0.049621947910327494,0.0,1.3486384710612188e-14,1.2424400841850613e-36,0.4991396476936877
7,673,0.5,0.0872315660065649,0.04725052120475747,0.0,1.3133246129796795e-14,1.2424400841850613e-36,0.49916707991697196
7,704,0.0,0.10014304040463679,0.06813569466330727,3.316218141623712e-157,-0.00038655856795911567,0.012707269209019182,0.06782145543500395
7,704,0.5,0.09927578596223795,0.06645319446430933,1.617812361656418e-160,-0.0003811763514142711,0.013354298718623285,0.06730961811276628
7,788,0.0,0.11951723600461846,0.1210645425963244,0.0,-1.8209084939947345e-35,0.0,0.013429086945862133
7,788,0.5,0.11784309671526434,0.12099022792597022,0.0,-1.3121019798930538e-35,0.0,0.0042368751070484545
7,789,0.0,0.08644722995689323,0.06449434573496901,0.0,0.0002762291412295441,0.0011795122267742042,0.11683870038944313
7,789,0.5,0.08342225627929217,0.06007118090238924,0.0,0.000271197025175169,0.0014088632820811742,0.12252835535777956
7,790,0.0,0.11198063429889822,0.09635819811976272,0.0,7.536514781709844e-07,0.0035476817532022137,0.119934674081245
7,790,0.5,0.1112148132992155,0.0951017629731552,0.0,1.1042180798670723e-06,0.003409580388098189,0.12010638307401988
7,792,0.0,0.10947379704750537,0.09903581797342208,0.0,1.999245602847723e-06,0.088948751488724,0.16174165821460146
7,792,0.5,0.1077733481658433,0.09690685082855491,0.0,2.334976356703439e-06,0.07210338019335599,0.16069007895631637
7,810,0.0,0.08100513298068603,0.08746447135114294,0.0,1.7568807833151515e-22,0.000716172090060585,0.18398825890009543
7,810,0.5,0.05392481744730754,0.07706030892070259,0.0,7.033177428100967e-24,0.00019658356087171036,0.15237023059695792
7,885,0.0,0.10251355413998324,0.12024034011512424,0.0,-2.0176900521161636e-16,0.18063038175615242,0.18494610054595004
7,885,0.5,0.025554623039467508,0.004907635003864766,0.0,-2.01768996331336e-16,0.0016769107743253575,0.15870437134395476
7,886,0.0,0.112642302713438,0.09924399809438098,0.0,3.215470071712486e-05,0.6446286225775633,0.6487209785105459
7,886,0.5,0.11218356957201428,0.09825842922273426,0.0,3.5931401920117703e-05,0.6410337365831663,0.6408043382898819
7,917,0.0,0.11357885745173543,0.12099434552074619,0.0,-1.4303036128286532e-07,0.0,0.02961339578868105
7,917,0.5,0.03169120421903993,0.0024898110625511853,0.0,1.02692354061924e-06,5.2168938445562585e-05,0.06168670831696044
7,993,0.0,0.11637083034087667,0.11469576339539811,0.0,2.7076109402555943e-06,0.4264218349942504,0.10291593996628845
7,993,0.5,0.11496869350755252,0.1128954133322688,0.0,5.069349075834785e-06,0.422992731068982,0.11077994335804764
7,1052,0.0,0.11003946317246963,0.12088488692927059,0.0,-3.420678216542568e-31,2.599754399108496e-05,0.005797834130714404
7,1052,0.5,0.030032556043127663,0.0033171584635652922,0.0,3.5477421308382987e-31,2.813655694467573e-05,0.005106735795151183
7,1062,0.0,0.09537976718816536,0.07546967201790714,3.1137992032823013e-251,0.0003818998318177911,0.6052867034438478,0.37876075118795294
7,1062,0.5,0.09402466153616815,0.07228197605192335,1.278652141880085e-248,0.00037283621801713834,0.6019460705079842,0.366946158070247
7,1084,0.0,0.12021328789126154,0.1210659725822847,0.0,5.743602655371955e-23,0.0,0.0015658555064309945
7,1084,0.5,0.09690871727308843,0.040207465710612025,0.0,-1.0157358822285835e-25,0.0,0.004149531087849291
7,1129,0.0,0.08418184093727167,0.09769795408165108,0.0,1.767633374382011e-20,0.03652024509771373,0.0438440239904455
7,1129,0.5,0.06022430944200138,0.08456965014010866,0.0,1.651915188239378e-21,0.03649096583993462,0.05316041044191039
7,1143,0.0,0.11219377428929654,0.11938457399737328,0.0,8.119187580677839e-15,0.2949135752819576,0.03353401052820487
7,1143,0.5,0.033657169850020686,0.0037155991079560265,0.0,-2.4359149127773954e-21,0.27834516616782723,0.040745922731374395
